"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451904875037","0","0","0","0","0"
"1451904875037","1451904875757","0","0","0","0"
"1451904875037","1451904875757","1451904877015","0","0","0"
"1451904875037","1451904875757","1451904877015","1451904879046",0,0
