"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451899979332","0","0","0","0","0"
"1451899979332","1451899980018","0","0","0","0"
"1451899979332","1451899980018","1451899981203","0","0","0"
"1451899979332","1451899980018","1451899981203","1451899983123",0,0
