"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451892437836","0","0","0","0","0"
"1451892437836","1451892438590","0","0","0","0"
"1451892437836","1451892438590","1451892439934","0","0","0"
"1451892437836","1451892438590","1451892439934",0,0,0
