"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451904550533","0","0","0","0","0"
"1451904550533","1451904551523","0","0","0","0"
"1451904550533","1451904551523","1451904553078","0","0","0"
"1451904550533","1451904551523","1451904553078","1451904554600",0,0
