"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451897429940","0","0","0","0","0"
"1451897429940","1451897431025","0","0","0","0"
"1451897429940","1451897431025","1451897432306","0","0","0"
"1451897429940","1451897431025","1451897432306","1451897434836",0,0
