"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451895352487","0","0","0","0","0"
"1451895352487","1451895354112","0","0","0","0"
"1451895352487","1451895354112","1451895355655","0","0","0"
"1451895352487","1451895354112","1451895355655","1451895357794",0,0
