"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451900739943","0","0","0","0","0"
"1451900739943","1451900740621","0","0","0","0"
"1451900739943","1451900740621","1451900741883","0","0","0"
"1451900739943","1451900740621","1451900741883","1451900743332",0,0
