"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451899876380","0","0","0","0","0"
"1451899876380","1451899877043","0","0","0","0"
"1451899876380","1451899877043","1451899878425","0","0","0"
"1451899876380","1451899877043","1451899878425","1451899880004",0,0
