"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451919054070","0","0","0","0","0"
"1451919054070","1451919054880","0","0","0","0"
"1451919054070","1451919054880","1451919056423","0","0","0"
"1451919054070","1451919054880","1451919056423","1451919059160",0,0
