"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451897242154","0","0","0","0","0"
"1451897242154","1451897246885","0","0","0","0"
"1451897242154","1451897246885","1451897258935","0","0","0"
"1451897242154","1451897246885","1451897258935","1451897264732",0,0
