"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451903375087","0","0","0","0","0"
"1451903375087","1451903376069","0","0","0","0"
"1451903375087","1451903376069","1451903377762","0","0","0"
"1451903375087","1451903376069","1451903377762","1451903379513",0,0
