"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451904782673","0","0","0","0","0"
"1451904782673","1451904783641","0","0","0","0"
"1451904782673","1451904783641","1451904784976","0","0","0"
"1451904782673","1451904783641","1451904784976","1451904787196",0,0
