"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451899917017","0","0","0","0","0"
"1451899917017","1451899918134","0","0","0","0"
"1451899917017","1451899918134","1451899919530","0","0","0"
"1451899917017","1451899918134","1451899919530","1451899921001",0,0
