"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451918505982","0","0","0","0","0"
"1451918505982","1451918507882","0","0","0","0"
"1451918505982","1451918507882","1451918513627","0","0","0"
"1451918505982","1451918507882","1451918513627","1451918516644",0,0
