"startLanding","startSubscribing","startQuestionaire","startSurvey","startRecommendation","startThanks"
"1451900676360","0","0","0","0","0"
"1451900676360","1451900677442","0","0","0","0"
"1451900676360","1451900677442","1451900679405","0","0","0"
"1451900676360","1451900677442","1451900679405","1451900680974",0,0
